DICOFRE;NUTSI_DSG;NUTSI_COD;NUTSII_DSG;NUTSII_COD;NUTSIII_DSG;NUTSIII_COD;DISTRITO_ILHA_DSG;CONCELHO_DSG;FREGUESIA_DSG;AREA_2018_ha;AREA_2018_km2
180304;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;CASTRO DAIRE;3252,82;32,53
180305;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;CUJÓ;845,97;8,46
180309;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;GOSENDE;2045,81;20,46
180312;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;MÕES;4414,82;44,15
180313;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;MOLEDO;4699,35;46,99
180314;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;MONTEIRAS;2113,33;21,13
180317;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;PEPIM;1193,46;11,93
180319;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;PINHEIRO;1959,57;19,60
180322;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;SÃO JOANINHO;805,70;8,06
180323;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;UNIÃO DAS FREGUESIAS DE MAMOUROS, ALVA E RIBOLHOS;2365,17;23,65
180324;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;UNIÃO DAS FREGUESIAS DE MEZIO E MOURA MORTA;2265,15;22,65
180325;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;UNIÃO DAS FREGUESIAS DE PARADA DE ESTER E ESTER;4024,75;40,25
180326;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;UNIÃO DAS FREGUESIAS DE PICÃO E ERMIDA;1595,01;15,95
180327;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;CASTRO DAIRE;UNIÃO DAS FREGUESIAS DE RERIZ E GAFANHÃO;2261,94;22,62
180403;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;CINFÃES;2542,46;25,42
180404;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;ESPADANEDO;530,40;5,30
180405;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;FERREIROS DE TENDAIS;1599,57;16,00
180406;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;FORNELOS;1008,06;10,08
180408;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;MOIMENTA;653,58;6,54
180409;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;NESPEREIRA;3599,22;35,99
180410;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;OLIVEIRA DO DOURO;1412,79;14,13
180412;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;SANTIAGO DE PIÃES;1759,15;17,59
180413;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;SÃO CRISTÓVÃO DE NOGUEIRA;1815,38;18,15
180414;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;SOUSELO;917,32;9,17
180415;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;TAROUQUELA;664,49;6,64
180416;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;TENDAIS;3177,17;31,77
180417;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;TRAVANCA;497,47;4,97
180418;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;CINFÃES;UNIÃO DAS FREGUESIAS DE ALHÕES, BUSTELO, GRALHEIRA E RAMIRES;3751,70;37,52
180502;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;AVÕES;487,09;4,87
180504;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;BRITIANDE;479,64;4,80
180505;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;CAMBRES;1127,98;11,28
180507;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;FERREIRIM;552,87;5,53
180508;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;FERREIROS DE AVÕES;264,86;2,65
180509;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;FIGUEIRA;455,22;4,55
180510;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;LALIM;721,76;7,22
180511;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;LAZARIM;1653,84;16,54
180516;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;PENAJÓIA;1012,75;10,13
180517;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;PENUDE;1281,70;12,82
180519;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;SAMODÃES;308,67;3,09
180520;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;SANDE;312,87;3,13
180523;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;VÁRZEA DE ABRUNHAIS;584,88;5,85
180524;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;VILA NOVA DE SOUTO D'EL-REI;878,86;8,79
180525;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;LAMEGO (ALMACAVE E SÉ);2019,78;20,20
180526;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;UNIÃO DAS FREGUESIAS DE BIGORNE, MAGUEIJA E PRETAROUCA;2014,28;20,14
180527;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;UNIÃO DAS FREGUESIAS DE CEPÕES, MEIJINHOS E MELCÕES;1095,91;10,96
180528;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;LAMEGO;UNIÃO DAS FREGUESIAS DE PARADA DO BISPO E VALDIGEM;1289,14;12,89
180601;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;ABRUNHOSA-A-VELHA;1729,94;17,30
180602;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;ALCAFACHE;1287,81;12,88
180605;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;CUNHA BAIXA;1551,70;15,52
180606;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;ESPINHO;1455,25;14,55
180607;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;FORNOS DE MACEIRA DÃO;1624,58;16,25
180608;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;FREIXIOSA;731,90;7,32
180614;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;QUINTELA DE AZURARA;959,33;9,59
180616;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;SÃO JOÃO DA FRESTA;740,91;7,41
180619;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;UNIÃO DAS FREGUESIAS DE MANGUALDE, MESQUITELA E CUNHA ALTA;4624,94;46,25
180620;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;UNIÃO DAS FREGUESIAS DE MOIMENTA DE MACEIRA DÃO E LOBELHE DO MATO;714,72;7,15
180621;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;UNIÃO DAS FREGUESIAS DE SANTIAGO DE CASSURRÃES E PÓVOA DE CERVÃES;3002,81;30,03
180622;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;MANGUALDE;UNIÃO DAS FREGUESIAS DE TAVARES (CHÃS, VÁRZEA E TRAVANCA);3501,67;35,02
180702;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;ALVITE;1928,66;19,29
180703;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;ARCOZELOS;950,00;9,50
180705;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;BALDOS;444,18;4,44
180706;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;CABAÇOS;1121,22;11,21
180707;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;CARIA;1671,06;16,71
180708;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;CASTELO;927,74;9,28
180709;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;LEOMIL;3677,24;36,77
180710;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;MOIMENTA DA BEIRA;926,57;9,27
180713;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;PASSÔ;435,23;4,35
180716;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;VILA DA RUA;966,69;9,67
180717;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;SARZEDO;499,28;4,99
180719;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;SEVER;1003,38;10,03
180720;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;VILAR;854,43;8,54
180721;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;UNIÃO DAS FREGUESIAS DE PARADINHA E NAGOSA;1209,42;12,09
180722;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;UNIÃO DAS FREGUESIAS DE PÊRA VELHA, ALDEIA DE NACOMBA E ARIZ;2917,41;29,17
180723;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;MOIMENTA DA BEIRA;UNIÃO DAS FREGUESIAS DE PEVA E SEGÕES;2464,40;24,64
180802;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;CERCOSA;871,52;8,72
180804;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;ESPINHO;4134,10;41,34
180805;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;MARMELEIRA;1850,80;18,51
180807;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;PALA;4885,74;48,86
180808;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;SOBRAL;6415,46;64,15
180809;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;TREZÓI;1750,58;17,51
180811;CONTINENTE;1;CENTRO;16;REGIÃO DE COIMBRA;16E;VISEU;MORTÁGUA;UNIÃO DAS FREGUESIAS DE MORTÁGUA, VALE DE REMÍGIO, CORTEGAÇA E ALMAÇA;5209,61;52,10
180901;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;CANAS DE SENHORIM;2545,26;25,45
180903;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;NELAS;2162,75;21,63
180905;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;SENHORIM;3133,72;31,34
180906;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;VILAR SECO;1015,09;10,15
180908;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;LAPA DO LOBO;732,15;7,32
180910;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;UNIÃO DAS FREGUESIAS DE CARVALHAL REDONDO E AGUIEIRA;1352,06;13,52
180911;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;NELAS;UNIÃO DAS FREGUESIAS DE SANTAR E MOREIRA;1630,45;16,30
181002;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;ARCOZELO DAS MAIAS;2180,81;21,81
181005;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;PINHEIRO;2161,86;21,62
181007;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;RIBEIRADIO;1567,14;15,67
181008;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;SÃO JOÃO DA SERRA;1240,68;12,41
181009;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;SÃO VICENTE DE LAFÕES;819,92;8,20
181013;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;UNIÃO DAS FREGUESIAS DE ARCA E VARZIELAS;2036,96;20,37
181014;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;UNIÃO DAS FREGUESIAS DE DESTRIZ E REIGOSO;2275,80;22,76
181015;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;OLIVEIRA DE FRADES;UNIÃO DAS FREGUESIAS DE OLIVEIRA DE FRADES, SOUTO DE LAFÕES E SEJÃES;2251,45;22,51
181102;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;CASTELO DE PENALVA;2716,17;27,16
181103;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;ESMOLFE;1087,06;10,87
181104;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;GERMIL;545,92;5,46
181105;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;ÍNSUA;943,75;9,44
181106;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;LUSINDE;280,70;2,81
181109;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;PINDO;1676,43;16,76
181110;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;REAL;469,08;4,69
181111;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;SEZURES;2104,27;21,04
181112;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;TRANCOZELOS;512,43;5,12
181114;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;UNIÃO DAS FREGUESIAS DE ANTAS E MATELA;1826,84;18,27
181115;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;PENALVA DO CASTELO;UNIÃO DAS FREGUESIAS DE VILA COVA DO COVELO/MARECO;1271,25;12,71
181202;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;BESELGA;1476,57;14,77
181203;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;CASTAINÇO;1337,02;13,37
181207;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;PENELA DA BEIRA;1838,47;18,38
181208;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;PÓVOA DE PENELA;977,48;9,77
181209;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;SOUTO;1458,41;14,58
181210;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;UNIÃO DAS FREGUESIAS DE ANTAS E OUROZINHO;3006,13;30,06
181211;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;PENEDONO;UNIÃO DAS FREGUESIAS DE PENEDONO E GRANJA;3276,67;32,77
181302;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;BARRÔ;1003,65;10,04
181303;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;CÁRQUERE;750,49;7,50
181310;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;PAUS;1339,68;13,40
181311;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;RESENDE;1187,83;11,88
181312;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;SÃO CIPRIANO;670,38;6,70
181313;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;SÃO JOÃO DE FONTOURA;505,57;5,06
181314;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;SÃO MARTINHO DE MOUROS;1440,85;14,41
181316;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;UNIÃO DAS FREGUESIAS DE ANREADE E SÃO ROMÃO DE AREGOS;983,13;9,83
181317;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;UNIÃO DAS FREGUESIAS DE FELGUEIRAS E FEIRÃO;1328,28;13,28
181318;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;UNIÃO DAS FREGUESIAS DE FREIGIL E MIOMÃES;742,93;7,43
181319;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;VISEU;RESENDE;UNIÃO DAS FREGUESIAS DE OVADAS E PANCHORRA;2382,12;23,82
181403;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;PINHEIRO DE ÁZERE;1188,78;11,89
181405;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;SÃO JOANINHO;972,30;9,72
181406;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;SÃO JOÃO DE AREIAS;2151,00;21,51
181410;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;UNIÃO DAS FREGUESIAS DE OVOA E VIMIEIRO;2246,71;22,47
181411;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;UNIÃO DAS FREGUESIAS DE SANTA COMBA DÃO E COUTO DO MOSTEIRO;2673,75;26,74
181412;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SANTA COMBA DÃO;UNIÃO DAS FREGUESIAS DE TREIXEDO E NAGOZELA;1962,22;19,62
181501;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;CASTANHEIRO DO SUL;2039,52;20,40
181502;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;ERVEDOSA DO DOURO;4023,83;40,24
181504;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;NAGOZELO DO DOURO;788,70;7,89
181505;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;PAREDES DA BEIRA;2055,56;20,56
181507;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;RIODADES;2006,63;20,07
181509;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;SOUTELO DO DOURO;1779,97;17,80
181511;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;VALE DE FIGUEIRA;1646,67;16,47
181512;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;VALONGO DOS AZEITES;455,68;4,56
181515;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;UNIÃO DAS FREGUESIAS DE SÃO JOÃO DA PESQUEIRA E VÁRZEA DE TREVÕES;5327,29;53,27
181516;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;UNIÃO DAS FREGUESIAS DE TREVÕES E ESPINHOSA;3012,63;30,13
181517;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SÃO JOÃO DA PESQUEIRA;UNIÃO DAS FREGUESIAS DE VILAROUCO E PEREIROS;3474,36;34,74
181602;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;BORDONHOS;595,05;5,95
181606;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;FIGUEIREDO DE ALVA;1468,57;14,69
181607;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;MANHOUCE;4040,57;40,41
181608;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;PINDELO DOS MILAGRES;2389,71;23,90
181609;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;PINHO;1363,77;13,64
181612;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;SÃO FÉLIX;319,37;3,19
181615;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;SERRAZES;1323,22;13,23
181616;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;SUL;5241,19;52,41
181617;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;VALADARES;2076,01;20,76
181619;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;VILA MAIOR;1187,49;11,87
181620;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;UNIÃO DAS FREGUESIAS DE CARVALHAIS E CANDAL;4373,17;43,73
181621;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;UNIÃO DAS FREGUESIAS DE SANTA CRUZ DA TRAPA E SÃO CRISTÓVÃO DE LAFÕES;2893,77;28,94
181622;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;UNIÃO DAS FREGUESIAS DE SÃO MARTINHO DAS MOITAS E COVAS DO RIO;5368,11;53,68
181623;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÃO PEDRO DO SUL;UNIÃO DAS FREGUESIAS DE SÃO PEDRO DO SUL, VÁRZEA E BAIÕES;2255,09;22,55
181702;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;AVELAL;815,24;8,15
181704;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;FERREIRA DE AVES;6613,16;66,13
181706;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;MIOMA;1534,04;15,34
181707;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;RIO DE MOINHOS;1103,88;11,04
181709;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;SÃO MIGUEL DE VILA BOA;1288,98;12,89
181710;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;SÁTÃO;1857,16;18,57
181711;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;SILVÃ DE CIMA;688,44;6,88
181713;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;UNIÃO DAS FREGUESIAS DE ÁGUAS BOAS E FORLES;1585,99;15,86
181714;CONTINENTE;1;CENTRO;16;VISEU DÃO LAFÕES;16G;VISEU;SÁTÃO;UNIÃO DAS FREGUESIAS DE ROMÃS, DECERMILO E VILA LONGA;4707,21;47,07
181801;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;ARNAS;2125,36;21,25
181802;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;CARREGAL;2076,71;20,77
181803;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;CHOSENDO;1130,13;11,30
181804;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;CUNHA;1702,45;17,02
181806;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;FAIA;362,59;3,63
181810;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;GRANJAL;1372,83;13,73
181811;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;LAMOSA;1322,10;13,22
181814;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;QUINTELA;1377,24;13,77
181817;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;VILA DA PONTE;1276,73;12,77
181818;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;UNIÃO DAS FREGUESIAS DE FERREIRIM E MACIEIRA;2236,89;22,37
181819;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;UNIÃO DAS FREGUESIAS DE FONTE ARCADA E ESCURQUELA;1986,96;19,87
181820;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;UNIÃO DAS FREGUESIAS DE PENSO E FREIXINHO;1413,50;14,14
181821;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;SERNANCELHE;UNIÃO DAS FREGUESIAS DE SERNANCELHE E SARZEDA;4477,74;44,78
181901;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;TABUAÇO;ADORIGO;922,53;9,23
181902;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;TABUAÇO;ARCOS;794,35;7,94
181904;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;TABUAÇO;CHAVÃES;944,73;9,45
181905;CONTINENTE;1;NORTE;11;DOURO;11D;VISEU;TABUAÇO;DESEJOSA;748,84;7,49
